id,room_id,partner_id,room_recommendation_action_id,snapshot_date,discount_pct,estimated_inquiry_uplift_pct,estimated_reservation_uplift_pct,estimated_revenue_uplift_pct,expected_revenue,expected_occupancy_rate,simulation_type,confidence_score,simulation_factors_json,is_recommended,simulated_at,created_at,updated_at
1478,396,4,378,12/5/2026,5,4.6,3.73,-0.47,767426.13,72.61,campaign_discount,60.8,"{""campaign_type"": 1, ""price_gap_pct"": -1.4, ""hybrid_metrics"": {""total_uplift_score"": -0.47, ""long_term_growth_bonus"": 1.12, ""short_term_revenue_impact"": -1.59}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 5450, ""anchor_revenue_used"": 771050.07, ""targeted_daily_value"": 36716.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1479,396,4,378,12/5/2026,10,9.21,7.47,-0.93,763879.3,75.23,campaign_discount,63.8,"{""campaign_type"": 1, ""price_gap_pct"": -1.4, ""hybrid_metrics"": {""total_uplift_score"": -0.93, ""long_term_growth_bonus"": 2.24, ""short_term_revenue_impact"": -3.17}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 5450, ""anchor_revenue_used"": 771050.07, ""targeted_daily_value"": 36716.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1480,396,4,378,12/5/2026,15,13.81,11.2,-1.4,760255.37,77.84,campaign_discount,66.8,"{""campaign_type"": 1, ""price_gap_pct"": -1.4, ""hybrid_metrics"": {""total_uplift_score"": -1.4, ""long_term_growth_bonus"": 3.36, ""short_term_revenue_impact"": -4.76}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 5450, ""anchor_revenue_used"": 771050.07, ""targeted_daily_value"": 36716.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1481,397,4,379,12/5/2026,0,0,0,0,1220450.07,0,campaign_discount,30,"{""campaign_type"": 1, ""price_gap_pct"": 0, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""anchor_revenue_used"": 1220450.07, ""targeted_daily_value"": 58116.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1482,397,4,379,12/5/2026,5,2.15,2.31,-1.78,1198726.06,71.62,campaign_discount,30,"{""campaign_type"": 1, ""price_gap_pct"": 0, ""hybrid_metrics"": {""total_uplift_score"": -1.78, ""long_term_growth_bonus"": 0.69, ""short_term_revenue_impact"": -2.47}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 11850, ""anchor_revenue_used"": 1220450.07, ""targeted_daily_value"": 58116.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1483,397,4,379,12/5/2026,10,4.3,4.62,-3.55,1177124.09,73.23,campaign_discount,30,"{""campaign_type"": 1, ""price_gap_pct"": 0, ""hybrid_metrics"": {""total_uplift_score"": -3.55, ""long_term_growth_bonus"": 1.39, ""short_term_revenue_impact"": -4.94}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 11850, ""anchor_revenue_used"": 1220450.07, ""targeted_daily_value"": 58116.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1484,397,4,379,12/5/2026,15,6.45,6.93,-5.32,1155522.13,74.85,campaign_discount,30,"{""campaign_type"": 1, ""price_gap_pct"": 0, ""hybrid_metrics"": {""total_uplift_score"": -5.32, ""long_term_growth_bonus"": 2.08, ""short_term_revenue_impact"": -7.4}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 11850, ""anchor_revenue_used"": 1220450.07, ""targeted_daily_value"": 58116.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1485,398,4,380,12/5/2026,0,0,0,0,722750.07,0,campaign_discount,41.49,"{""campaign_type"": 1, ""price_gap_pct"": -11.5, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""anchor_revenue_used"": 722750.07, ""targeted_daily_value"": 34416.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 50.6, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1486,398,4,380,12/5/2026,5,3.3,2.98,-1.16,714366.17,72.09,campaign_discount,44.49,"{""campaign_type"": 1, ""price_gap_pct"": -11.5, ""hybrid_metrics"": {""total_uplift_score"": -1.16, ""long_term_growth_bonus"": 0.89, ""short_term_revenue_impact"": -2.05}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 3150, ""anchor_revenue_used"": 722750.07, ""targeted_daily_value"": 34416.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 50.6, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1487,398,4,380,12/5/2026,10,6.61,5.96,-2.31,706054.54,74.17,campaign_discount,47.49,"{""campaign_type"": 1, ""price_gap_pct"": -11.5, ""hybrid_metrics"": {""total_uplift_score"": -2.31, ""long_term_growth_bonus"": 1.79, ""short_term_revenue_impact"": -4.1}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 3150, ""anchor_revenue_used"": 722750.07, ""targeted_daily_value"": 34416.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 50.6, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1488,398,4,380,12/5/2026,15,9.91,8.93,-3.48,697598.37,76.25,campaign_discount,50.49,"{""campaign_type"": 1, ""price_gap_pct"": -11.5, ""hybrid_metrics"": {""total_uplift_score"": -3.48, ""long_term_growth_bonus"": 2.68, ""short_term_revenue_impact"": -6.16}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 3150, ""anchor_revenue_used"": 722750.07, ""targeted_daily_value"": 34416.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 50.6, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1489,399,4,381,12/5/2026,0,0,0,0,745850.07,0,campaign_discount,57.8,"{""campaign_type"": 1, ""price_gap_pct"": -5.9, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""anchor_revenue_used"": 745850.07, ""targeted_daily_value"": 35516.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1490,399,4,381,12/5/2026,5,4.6,3.73,-0.47,742344.57,72.61,campaign_discount,60.8,"{""campaign_type"": 1, ""price_gap_pct"": -5.9, ""hybrid_metrics"": {""total_uplift_score"": -0.47, ""long_term_growth_bonus"": 1.12, ""short_term_revenue_impact"": -1.59}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 4250, ""anchor_revenue_used"": 745850.07, ""targeted_daily_value"": 35516.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1491,399,4,381,12/5/2026,10,9.21,7.47,-0.93,738913.66,75.23,campaign_discount,63.8,"{""campaign_type"": 1, ""price_gap_pct"": -5.9, ""hybrid_metrics"": {""total_uplift_score"": -0.93, ""long_term_growth_bonus"": 2.24, ""short_term_revenue_impact"": -3.17}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 4250, ""anchor_revenue_used"": 745850.07, ""targeted_daily_value"": 35516.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1492,399,4,381,12/5/2026,15,13.81,11.2,-1.4,735408.17,77.84,campaign_discount,66.8,"{""campaign_type"": 1, ""price_gap_pct"": -5.9, ""hybrid_metrics"": {""total_uplift_score"": -1.4, ""long_term_growth_bonus"": 3.36, ""short_term_revenue_impact"": -4.76}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 4250, ""anchor_revenue_used"": 745850.07, ""targeted_daily_value"": 35516.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1493,400,4,382,12/5/2026,0,0,0,0,756350.07,0,campaign_discount,56.72,"{""campaign_type"": 1, ""price_gap_pct"": -6.3, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""anchor_revenue_used"": 756350.07, ""targeted_daily_value"": 36016.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 56.72, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1494,400,4,382,12/5/2026,5,4.52,3.68,-0.52,752417.05,72.58,campaign_discount,59.72,"{""campaign_type"": 1, ""price_gap_pct"": -6.3, ""hybrid_metrics"": {""total_uplift_score"": -0.52, ""long_term_growth_bonus"": 1.1, ""short_term_revenue_impact"": -1.62}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 4750, ""anchor_revenue_used"": 756350.07, ""targeted_daily_value"": 36016.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 56.72, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1495,400,4,382,12/5/2026,10,9.04,7.37,-1.02,748635.3,75.16,campaign_discount,62.72,"{""campaign_type"": 1, ""price_gap_pct"": -6.3, ""hybrid_metrics"": {""total_uplift_score"": -1.02, ""long_term_growth_bonus"": 2.21, ""short_term_revenue_impact"": -3.23}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 4750, ""anchor_revenue_used"": 756350.07, ""targeted_daily_value"": 36016.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 56.72, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1496,400,4,382,12/5/2026,15,13.55,11.05,-1.53,744777.91,77.74,campaign_discount,65.72,"{""campaign_type"": 1, ""price_gap_pct"": -6.3, ""hybrid_metrics"": {""total_uplift_score"": -1.53, ""long_term_growth_bonus"": 3.32, ""short_term_revenue_impact"": -4.85}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 4750, ""anchor_revenue_used"": 756350.07, ""targeted_daily_value"": 36016.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 56.72, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1497,401,4,383,12/5/2026,0,0,0,0,760550.07,0,campaign_discount,44.15,"{""campaign_type"": 1, ""price_gap_pct"": -0.9, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""anchor_revenue_used"": 760550.07, ""targeted_daily_value"": 36216.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1498,401,4,383,12/5/2026,5,3.52,3.1,-1.05,752564.29,72.17,campaign_discount,47.15,"{""campaign_type"": 1, ""price_gap_pct"": -0.9, ""hybrid_metrics"": {""total_uplift_score"": -1.05, ""long_term_growth_bonus"": 0.93, ""short_term_revenue_impact"": -1.98}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 4950, ""anchor_revenue_used"": 760550.07, ""targeted_daily_value"": 36216.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1499,401,4,383,12/5/2026,10,7.03,6.2,-2.1,744578.52,74.34,campaign_discount,50.15,"{""campaign_type"": 1, ""price_gap_pct"": -0.9, ""hybrid_metrics"": {""total_uplift_score"": -2.1, ""long_term_growth_bonus"": 1.86, ""short_term_revenue_impact"": -3.96}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 4950, ""anchor_revenue_used"": 760550.07, ""targeted_daily_value"": 36216.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1500,401,4,383,12/5/2026,15,10.55,9.31,-3.14,736668.8,76.52,campaign_discount,53.15,"{""campaign_type"": 1, ""price_gap_pct"": -0.9, ""hybrid_metrics"": {""total_uplift_score"": -3.14, ""long_term_growth_bonus"": 2.79, ""short_term_revenue_impact"": -5.93}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 4950, ""anchor_revenue_used"": 760550.07, ""targeted_daily_value"": 36216.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
1501,402,4,384,12/5/2026,0,0,0,0,844550.07,0,campaign_discount,57.8,"{""campaign_type"": 1, ""price_gap_pct"": 3.9, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""anchor_revenue_used"": 844550.07, ""targeted_daily_value"": 40216.67, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 1, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
